tick,x,turbo,switch,a,v,dir,rad,piece_no,schedule_time,initial_schedule_safe,nodes_visited,leafs_visited,unsafe_cuts,ub_cuts,solution_improvements,schedule,predicted_angles,0_throttle_predictions
521,0,0,0,21,7,-1,1e+02,4,0.22,1,156,0,118,39,0,0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,25 29 33 37 40 43 45 48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 ,25 29 33 37 40 43 45 48 49 51 52 52 53 52 52 51 50 49 48 46 44 43 41 39 37 35 33 32 30 28 26 25 23 21 20 18 17 16 15 13 12 11 10 9.4 8.6 
522,0,0,0,25,6.8,-1,1e+02,4,0.24,1,165,0,113,53,0,0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,29 33 37 40 43 45 48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 ,29 33 37 40 43 45 48 49 51 52 52 53 52 52 51 50 49 48 46 44 43 41 39 37 35 33 32 30 28 26 25 23 21 20 18 17 16 15 13 12 11 10 9.4 8.6 7.8 
523,0,0,0,29,6.7,-1,1e+02,5,0.24,1,169,0,100,70,0,0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,33 37 40 43 45 48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 ,33 37 40 43 45 48 49 51 52 52 53 52 52 51 50 49 48 46 44 43 41 39 37 35 33 32 30 28 26 25 23 21 20 18 17 16 15 13 12 11 10 9.4 8.6 7.8 7 
524,0,0,0,33,6.6,-1,1e+02,5,0.53,1,159,0,79,81,0,0 0 0 1 1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,37 40 43 45 48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 ,37 40 43 45 48 49 51 52 52 53 52 52 51 50 49 48 46 44 43 41 39 37 35 33 32 30 28 26 25 23 21 20 18 17 16 15 13 12 11 10 9.4 8.6 7.8 7 6.3 
525,0,0,0,37,6.4,-1,1e+02,5,0.19,1,145,0,56,90,0,0 0 1 1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,40 43 45 48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 ,40 43 45 48 49 51 52 52 53 52 52 51 50 49 48 46 44 43 41 39 37 35 33 32 30 28 26 25 23 21 20 18 17 16 15 13 12 11 10 9.4 8.6 7.8 7 6.3 5.7 
526,0,0,0,40,6.3,-1,1e+02,5,0.19,1,118,0,40,79,0,0 1 1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,43 45 48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 ,43 45 48 49 51 52 52 53 52 52 51 50 49 48 46 44 43 41 39 37 35 33 32 30 28 26 25 23 21 20 18 17 16 15 13 12 11 10 9.4 8.6 7.8 7 6.3 5.7 5.1 
527,1,0,0,43,6.2,-1,1e+02,5,0.1,1,87,0,23,65,0,1 1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,45 48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 ,45 48 49 51 52 52 53 52 52 51 50 49 48 46 44 43 41 39 37 35 33 32 30 28 26 25 23 21 20 18 17 16 15 13 12 11 10 9.4 8.6 7.8 7 6.3 5.7 5.1 4.5 
528,1,0,0,45,6.3,-1,1e+02,5,0.14,1,84,0,27,58,0,1 1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,48 50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 ,48 50 51 52 53 54 54 53 53 52 51 49 48 46 44 43 41 39 37 35 33 31 29 27 26 24 22 21 19 18 16 15 14 13 12 11 9.6 8.7 7.9 7.1 6.3 5.7 5 4.4 3.9 
529,1,0,0,48,6.3,-1,1e+02,5,0.17,1,78,0,26,53,0,1 1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,50 51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 ,50 51 53 54 54 55 55 54 53 52 51 50 48 47 45 43 41 39 37 35 33 31 29 27 25 24 22 20 19 17 16 15 13 12 11 10 9.1 8.2 7.3 6.5 5.8 5.1 4.5 3.9 3.4 
530,1,0,0,50,6.4,-1,1e+02,5,0.11,1,70,0,27,44,0,1 1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,51 53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 ,51 53 54 55 55 56 55 55 54 53 52 50 49 47 45 43 41 39 37 35 33 31 29 27 25 23 22 20 19 17 16 14 13 12 11 9.7 8.7 7.8 6.9 6.1 5.4 4.7 4.1 3.5 3 
531,1,0,0,51,6.5,-1,1e+02,5,0.071,1,56,0,21,36,0,1 1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,53 54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 ,53 54 55 56 56 57 56 56 55 54 53 51 49 47 46 44 41 39 37 35 33 31 29 27 25 23 22 20 18 17 15 14 13 12 10 9.4 8.4 7.5 6.6 5.8 5.1 4.4 3.8 3.2 2.7 
532,1,0,0,53,6.5,-1,1e+02,5,0.056,1,45,0,21,25,0,1 1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,54 56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 ,54 55 56 57 57 57 57 57 56 55 53 52 50 48 46 44 42 40 38 36 33 31 29 27 25 24 22 20 18 17 15 14 13 12 10 9.3 8.3 7.3 6.5 5.7 4.9 4.2 3.6 3 2.5 
533,1,0,0,54,6.6,-1,1e+02,5,0.045,1,31,0,16,16,0,1 1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,56 57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 ,56 57 57 58 58 58 58 57 57 55 54 53 51 49 47 45 43 40 38 36 34 32 30 28 26 24 22 20 19 17 16 14 13 12 10 9.2 8.2 7.3 6.4 5.6 4.8 4.1 3.4 2.9 2.3 
534,1,0,0,56,6.7,-1,1e+02,6,0.044,1,19,0,13,7,0,1 0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,57 58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 ,57 58 58 59 59 59 59 58 57 56 55 53 52 50 48 46 43 41 39 37 35 32 30 28 26 24 22 21 19 17 16 14 13 12 10 9.3 8.3 7.3 6.4 5.6 4.8 4.1 3.4 2.8 2.2 
535,0,0,0,57,6.7,-1,1e+02,6,0.029,1,10,0,10,1,0,0 0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,58 58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 ,58 58 59 60 60 60 60 59 58 57 56 54 53 51 49 47 44 42 40 38 35 33 31 29 27 25 23 21 19 18 16 15 13 12 11 9.5 8.4 7.4 6.5 5.6 4.8 4.1 3.4 2.8 2.2 
536,0,0,0,58,6.6,-1,1e+02,6,0.041,1,8,0,8,1,0,0 0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,58 59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 ,58 59 60 60 60 60 59 58 57 56 54 53 51 49 47 44 42 40 38 35 33 31 29 27 25 23 21 19 18 16 15 13 12 11 9.5 8.4 7.4 6.5 5.6 4.8 4.1 3.4 2.8 2.2 1.7 
537,0,0,0,58,6.5,-1,1e+02,6,0.023,1,6,0,6,1,0,0 0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 ,59 60 60 60 60 59 58 57 56 54 53 51 49 47 44 42 40 38 35 33 31 29 27 25 23 21 19 18 16 15 13 12 11 9.5 8.4 7.4 6.5 5.6 4.8 4.1 3.4 2.8 2.2 1.7 1.2 
538,0.1,0,0,59,6.4,-1,1e+02,6,0.024,1,3,0,2,2,0,0.1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 ,60 60 60 60 59 58 57 56 54 53 51 49 47 44 42 40 38 35 33 31 29 27 25 23 21 19 18 16 15 13 12 11 9.5 8.4 7.4 6.5 5.6 4.8 4.1 3.4 2.8 2.2 1.7 1.2 0.81 
539,1,0,0,60,6.2,-1,1e+02,6,0.024,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 ,60 60 60 59 58 57 56 55 53 51 49 47 45 42 40 38 36 33 31 29 27 25 23 21 19 18 16 15 13 12 11 9.6 8.5 7.5 6.6 5.7 4.9 4.1 3.5 2.8 2.2 1.7 1.2 0.82 0.42 
540,1,0,0,60,6.3,-1,1e+02,6,0.022,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 ,60 60 60 59 58 57 56 54 53 51 49 47 44 42 40 38 35 33 31 29 27 25 23 21 19 18 16 14 13 12 10 9.3 8.2 7.2 6.2 5.4 4.6 3.8 3.2 2.5 2 1.5 0.99 0.57 0.18 
541,1,0,0,60,6.4,-1,1e+02,6,0.024,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 ,60 60 59 59 58 57 56 54 52 50 48 46 44 42 40 37 35 33 31 29 27 25 23 21 19 17 16 14 13 12 10 9.1 8.1 7 6.1 5.2 4.4 3.7 3 2.4 1.8 1.3 0.85 0.42 0.036 
542,1,0,0,60,6.5,-1,1e+02,6,0.023,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 ,60 59 59 58 58 57 55 54 52 50 49 46 44 42 40 38 35 33 31 29 27 25 23 21 19 18 16 14 13 12 10 9.2 8.1 7.1 6.1 5.2 4.4 3.7 3 2.4 1.8 1.3 0.82 0.39 -0.0011 
543,1,0,0,60,6.5,-1,1e+02,6,0.023,1,2,0,0,3,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 ,60 59 59 58 57 56 55 54 52 51 49 47 45 42 40 38 36 34 31 29 27 25 23 21 20 18 16 15 13 12 11 9.4 8.3 7.3 6.3 5.4 4.6 3.8 3.1 2.5 1.9 1.4 0.89 0.45 0.051 
544,1,0,0,60,6.6,-1,1e+02,6,0.023,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 ,59 59 58 58 57 56 55 54 52 51 49 47 45 43 41 39 36 34 32 30 28 26 24 22 20 18 17 15 14 12 11 9.8 8.6 7.6 6.6 5.7 4.8 4.1 3.3 2.7 2.1 1.5 1 0.58 0.17 
545,1,0,0,59,6.7,-1,1e+02,7,0.023,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 ,59 59 58 58 57 56 55 54 53 51 50 48 46 44 42 39 37 35 33 31 29 26 25 23 21 19 17 16 14 13 12 10 9.1 8 7 6.1 5.2 4.4 3.7 3 2.4 1.8 1.3 0.8 0.37 
546,1,0,0,59,6.7,-1,1e+02,7,0.04,1,2,0,0,3,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 ,59 58 58 58 57 56 56 55 53 52 50 48 46 44 42 40 38 36 34 31 29 27 25 23 21 20 18 16 15 13 12 11 9.6 8.4 7.4 6.4 5.5 4.7 3.9 3.2 2.6 2 1.5 0.96 0.52 
547,1,0,0,59,6.8,-1,1e+02,7,0.023,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 ,59 58 58 58 57 57 56 55 54 53 51 49 47 45 43 41 39 36 34 32 30 28 26 24 22 20 18 17 15 14 12 11 9.7 8.6 7.5 6.5 5.6 4.7 4 3.2 2.6 2 1.4 0.92 0.47 
548,1,0,0,59,6.9,-1,1e+02,7,0.037,1,3,0,0,4,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,58 58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 ,58 58 58 58 58 57 56 56 55 53 51 50 48 46 43 41 39 37 34 32 30 28 26 24 22 20 18 17 15 14 12 11 9.6 8.4 7.3 6.3 5.4 4.5 3.7 3 2.4 1.8 1.2 0.7 0.25 
549,1,0,0,58,6.9,-1,1e+02,7,0.033,1,2,0,0,3,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,58 58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 ,58 58 58 58 58 58 57 56 55 54 52 50 48 46 44 41 39 37 34 32 30 28 26 24 22 20 18 16 15 13 12 10 9.1 8 6.9 5.9 4.9 4.1 3.3 2.6 1.9 1.3 0.8 0.3 -0.14 
550,1,0,0,58,7,-1,1e+02,7,0.023,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,58 59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 ,58 59 59 59 59 58 57 56 54 53 51 48 46 44 41 39 37 34 32 30 27 25 23 21 19 17 16 14 12 11 9.6 8.3 7.1 6 5 4.1 3.2 2.5 1.8 1.1 0.52 -0.015 -0.49 -0.92 -1.3 
551,1,0,0,58,7.1,-1,1e+02,7,0.025,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 ,59 59 59 59 59 58 57 56 54 52 50 47 45 43 40 38 35 33 31 28 26 24 22 20 18 16 14 13 11 9.7 8.3 7.1 6 4.9 3.9 3.1 2.3 1.5 0.84 0.23 -0.32 -0.81 -1.2 -1.6 -2 
552,1,0,0,59,7.1,-1,1e+02,7,0.035,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 -14 ,59 59 60 59 59 58 56 55 53 51 48 46 44 41 39 36 34 31 29 26 24 22 20 18 16 14 13 11 9.5 8.1 6.9 5.7 4.6 3.6 2.7 1.9 1.1 0.43 -0.19 -0.74 -1.2 -1.7 -2.1 -2.4 -2.7 
553,1,0,0,59,7.2,-1,1e+02,7,0.023,1,3,0,0,4,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 -14 -15 ,59 60 60 59 58 57 55 53 51 49 47 44 41 39 36 34 31 29 26 24 22 20 18 16 14 12 11 9.1 7.7 6.4 5.2 4.1 3.1 2.2 1.3 0.56 -0.13 -0.74 -1.3 -1.8 -2.2 -2.6 -2.9 -3.2 -3.5 
554,1,0,0,59,7.2,-1,1e+02,7,0.026,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 -14 -15 -16 ,60 60 59 58 57 55 54 51 49 47 44 41 39 36 33 31 28 26 24 21 19 17 15 13 11 9.9 8.3 6.9 5.6 4.4 3.3 2.3 1.4 0.59 -0.16 -0.83 -1.4 -2 -2.4 -2.9 -3.2 -3.5 -3.8 -4 -4.2 
555,1,0,1,60,7.3,-1,2e+02,8,0.078,1,16,1,0,15,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,60 59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 -14 -15 -16 -16 ,60 59 58 57 55 53 51 49 46 43 41 38 35 33 30 27 25 23 20 18 16 14 12 10 8.8 7.3 5.9 4.6 3.4 2.4 1.4 0.49 -0.32 -1 -1.7 -2.3 -2.8 -3.2 -3.6 -3.9 -4.2 -4.5 -4.7 -4.8 -4.9 
556,1,0,1,60,7.3,-1,2e+02,8,0.024,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,59 58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 -14 -15 -16 -16 -17 ,59 58 57 55 53 51 48 46 43 40 38 35 32 29 27 24 22 19 17 15 13 11 9.5 7.9 6.3 5 3.7 2.5 1.4 0.48 -0.39 -1.2 -1.9 -2.5 -3 -3.5 -3.9 -4.3 -4.6 -4.9 -5.1 -5.2 -5.4 -5.5 -5.5 
557,1,0,1,59,7.4,-1,2e+02,8,0.037,1,2,0,0,3,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,58 57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 -14 -15 -16 -16 -17 -17 ,58 57 55 53 51 48 45 43 40 37 34 31 29 26 23 21 19 16 14 12 10 8.6 7 5.4 4.1 2.8 1.6 0.58 -0.37 -1.2 -2 -2.7 -3.2 -3.8 -4.2 -4.6 -4.9 -5.2 -5.4 -5.6 -5.7 -5.8 -5.9 -6 -6 
558,1,0,1,58,7.4,-1,2e+02,8,0.035,1,1,0,0,2,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,57 55 53 50 48 45 42 39 36 32 29 26 23 20 17 14 11 9 6.6 4.4 2.4 0.6 -1.1 -2.5 -3.8 -5 -5.9 -6.8 -7.4 -7.9 -8.3 -8.5 -8.9 -9.5 -10 -11 -12 -13 -14 -15 -16 -16 -17 -17 -17 ,57 55 53 51 48 45 42 40 37 34 31 28 25 23 20 18 16 13 11 9.5 7.8 6.1 4.6 3.2 2 0.82 -0.22 -1.2 -2 -2.7 -3.4 -3.9 -4.4 -4.9 -5.2 -5.5 -5.8 -6 -6.1 -6.2 -6.3 -6.3 -6.3 -6.3 -6.3 
